Notes,Leading Cancer Sites,Leading Cancer Sites Code,States,States Code,Year,Year Code,Age Groups,Age Groups Code,Sex,Sex Code,Count,Population,Crude Rate
,Colon and Rectum,21041-21052,New Hampshire,33,2018,2018,50-54 years,50-54,Female,F,29,50788,57.1
,Colon and Rectum,21041-21052,New Hampshire,33,2018,2018,55-59 years,55-59,Female,F,20,56564,35.4
,Colon and Rectum,21041-21052,New Hampshire,33,2018,2018,60-64 years ,60-64,Female,F,31,51716,59.9
,Colon and Rectum,21041-21052,New Hampshire,33,2018,2018,65-69 years,65-69,Female,F,23,42471,54.2
,Colon and Rectum,21041-21052,New Hampshire,33,2018,2018,70-74 years,70-74,Female,F,34,33265,102.2
,Colon and Rectum,21041-21052,New Hampshire,33,2018,2018,75-79 years,75-79,Female,F,40,22079,181.2
,Colon and Rectum,21041-21052,New Hampshire,33,2018,2018,80-84 years,80-84,Female,F,27,15003,180
,Colon and Rectum,21041-21052,New Hampshire,33,2018,2018,85+ years,85+,Female,F,45,19543,230.3
,Colon and Rectum,21041-21052,New Jersey,34,2018,2018,30-34 years,30-34,Female,F,22,281964,7.8
,Colon and Rectum,21041-21052,New Jersey,34,2018,2018,35-39 years,35-39,Female,F,22,291530,7.5
,Colon and Rectum,21041-21052,New Jersey,34,2018,2018,40-44 years,40-44,Female,F,50,280333,17.8
,Colon and Rectum,21041-21052,New Jersey,34,2018,2018,45-49 years,45-49,Female,F,80,306831,26.1
,Colon and Rectum,21041-21052,New Jersey,34,2018,2018,50-54 years,50-54,Female,F,180,325195,55.4
,Colon and Rectum,21041-21052,New Jersey,34,2018,2018,55-59 years,55-59,Female,F,185,331265,55.8
,Colon and Rectum,21041-21052,New Jersey,34,2018,2018,60-64 years ,60-64,Female,F,201,298300,67.4
,Colon and Rectum,21041-21052,New Jersey,34,2018,2018,65-69 years,65-69,Female,F,225,241477,93.2
,Colon and Rectum,21041-21052,New Jersey,34,2018,2018,70-74 years,70-74,Female,F,273,196837,138.7
,Colon and Rectum,21041-21052,New Jersey,34,2018,2018,75-79 years,75-79,Female,F,259,144512,179.2
,Colon and Rectum,21041-21052,New Jersey,34,2018,2018,80-84 years,80-84,Female,F,230,103024,223.2
,Colon and Rectum,21041-21052,New Jersey,34,2018,2018,85+ years,85+,Female,F,306,134231,228
,Colon and Rectum,21041-21052,New Mexico,35,2018,2018,50-54 years,50-54,Female,F,40,62177,64.3
,Colon and Rectum,21041-21052,New Mexico,35,2018,2018,55-59 years,55-59,Female,F,46,71929,64
,Colon and Rectum,21041-21052,New Mexico,35,2018,2018,60-64 years ,60-64,Female,F,46,71038,64.8
,Colon and Rectum,21041-21052,New Mexico,35,2018,2018,65-69 years,65-69,Female,F,47,64407,73
,Colon and Rectum,21041-21052,New Mexico,35,2018,2018,70-74 years,70-74,Female,F,45,50703,88.8
,Colon and Rectum,21041-21052,New Mexico,35,2018,2018,75-79 years,75-79,Female,F,53,35008,151.4
,Colon and Rectum,21041-21052,New Mexico,35,2018,2018,80-84 years,80-84,Female,F,37,23654,156.4
,Colon and Rectum,21041-21052,New Mexico,35,2018,2018,85+ years,85+,Female,F,48,25009,191.9
,Colon and Rectum,21041-21052,New York,36,2018,2018,25-29 years,25-29,Female,F,33,740234,4.5
,Colon and Rectum,21041-21052,New York,36,2018,2018,30-34 years,30-34,Female,F,41,696332,5.9
,Colon and Rectum,21041-21052,New York,36,2018,2018,35-39 years,35-39,Female,F,71,642899,11
,Colon and Rectum,21041-21052,New York,36,2018,2018,40-44 years,40-44,Female,F,101,588758,17.2
,Colon and Rectum,21041-21052,New York,36,2018,2018,45-49 years,45-49,Female,F,174,634792,27.4
,Colon and Rectum,21041-21052,New York,36,2018,2018,50-54 years,50-54,Female,F,403,676985,59.5
,Colon and Rectum,21041-21052,New York,36,2018,2018,55-59 years,55-59,Female,F,355,704047,50.4
,Colon and Rectum,21041-21052,New York,36,2018,2018,60-64 years ,60-64,Female,F,424,646803,65.6
,Colon and Rectum,21041-21052,New York,36,2018,2018,65-69 years,65-69,Female,F,498,545110,91.4
,Colon and Rectum,21041-21052,New York,36,2018,2018,70-74 years,70-74,Female,F,526,436405,120.5
,Colon and Rectum,21041-21052,New York,36,2018,2018,75-79 years,75-79,Female,F,498,320704,155.3
,Colon and Rectum,21041-21052,New York,36,2018,2018,80-84 years,80-84,Female,F,435,232201,187.3
,Colon and Rectum,21041-21052,New York,36,2018,2018,85+ years,85+,Female,F,677,302514,223.8
,Colon and Rectum,21041-21052,North Carolina,37,2018,2018,30-34 years,30-34,Female,F,38,337842,11.2
,Colon and Rectum,21041-21052,North Carolina,37,2018,2018,35-39 years,35-39,Female,F,39,337417,11.6
,Colon and Rectum,21041-21052,North Carolina,37,2018,2018,40-44 years,40-44,Female,F,58,327390,17.7
,Colon and Rectum,21041-21052,North Carolina,37,2018,2018,45-49 years,45-49,Female,F,123,356822,34.5
,Colon and Rectum,21041-21052,North Carolina,37,2018,2018,50-54 years,50-54,Female,F,175,348926,50.2
,Colon and Rectum,21041-21052,North Carolina,37,2018,2018,55-59 years,55-59,Female,F,183,363006,50.4
,Colon and Rectum,21041-21052,North Carolina,37,2018,2018,60-64 years ,60-64,Female,F,242,343367,70.5
,Colon and Rectum,21041-21052,North Carolina,37,2018,2018,65-69 years,65-69,Female,F,275,302563,90.9
,Colon and Rectum,21041-21052,North Carolina,37,2018,2018,70-74 years,70-74,Female,F,286,243858,117.3
,Colon and Rectum,21041-21052,North Carolina,37,2018,2018,75-79 years,75-79,Female,F,250,167112,149.6
,Colon and Rectum,21041-21052,North Carolina,37,2018,2018,80-84 years,80-84,Female,F,209,113545,184.1
,Colon and Rectum,21041-21052,North Carolina,37,2018,2018,85+ years,85+,Female,F,240,122796,195.4
,Colon and Rectum,21041-21052,North Dakota,38,2018,2018,60-64 years ,60-64,Female,F,18,22941,78.5
,Colon and Rectum,21041-21052,North Dakota,38,2018,2018,65-69 years,65-69,Female,F,20,18276,109.4
,Colon and Rectum,21041-21052,North Dakota,38,2018,2018,80-84 years,80-84,Female,F,21,8452,248.5
,Colon and Rectum,21041-21052,North Dakota,38,2018,2018,85+ years,85+,Female,F,26,12397,209.7
,Colon and Rectum,21041-21052,Ohio,39,2018,2018,30-34 years,30-34,Female,F,24,367425,6.5
,Colon and Rectum,21041-21052,Ohio,39,2018,2018,35-39 years,35-39,Female,F,46,363923,12.6
,Colon and Rectum,21041-21052,Ohio,39,2018,2018,40-44 years,40-44,Female,F,56,335730,16.7
,Colon and Rectum,21041-21052,Ohio,39,2018,2018,45-49 years,45-49,Female,F,131,370337,35.4
,Colon and Rectum,21041-21052,Ohio,39,2018,2018,50-54 years,50-54,Female,F,223,381445,58.5
,Colon and Rectum,21041-21052,Ohio,39,2018,2018,55-59 years,55-59,Female,F,262,421876,62.1
,Colon and Rectum,21041-21052,Ohio,39,2018,2018,60-64 years ,60-64,Female,F,304,409781,74.2
,Colon and Rectum,21041-21052,Ohio,39,2018,2018,65-69 years,65-69,Female,F,383,344812,111.1
,Colon and Rectum,21041-21052,Ohio,39,2018,2018,70-74 years,70-74,Female,F,323,266484,121.2
,Colon and Rectum,21041-21052,Ohio,39,2018,2018,75-79 years,75-79,Female,F,363,196200,185
,Colon and Rectum,21041-21052,Ohio,39,2018,2018,80-84 years,80-84,Female,F,314,140035,224.2
,Colon and Rectum,21041-21052,Ohio,39,2018,2018,85+ years,85+,Female,F,394,167586,235.1
,Colon and Rectum,21041-21052,Oklahoma,40,2018,2018,40-44 years,40-44,Female,F,18,114051,15.8
,Colon and Rectum,21041-21052,Oklahoma,40,2018,2018,45-49 years,45-49,Female,F,45,115966,38.8
,Colon and Rectum,21041-21052,Oklahoma,40,2018,2018,50-54 years,50-54,Female,F,70,115198,60.8
,Colon and Rectum,21041-21052,Oklahoma,40,2018,2018,55-59 years,55-59,Female,F,83,130551,63.6
,Colon and Rectum,21041-21052,Oklahoma,40,2018,2018,60-64 years ,60-64,Female,F,95,124046,76.6
,Colon and Rectum,21041-21052,Oklahoma,40,2018,2018,65-69 years,65-69,Female,F,125,105471,118.5
,Colon and Rectum,21041-21052,Oklahoma,40,2018,2018,70-74 years,70-74,Female,F,130,85477,152.1
,Colon and Rectum,21041-21052,Oklahoma,40,2018,2018,75-79 years,75-79,Female,F,97,62338,155.6
,Colon and Rectum,21041-21052,Oklahoma,40,2018,2018,80-84 years,80-84,Female,F,63,42880,146.9
,Colon and Rectum,21041-21052,Oklahoma,40,2018,2018,85+ years,85+,Female,F,94,46673,201.4
,Colon and Rectum,21041-21052,Oregon,41,2018,2018,40-44 years,40-44,Female,F,20,130641,15.3
,Colon and Rectum,21041-21052,Oregon,41,2018,2018,45-49 years,45-49,Female,F,41,130527,31.4
,Colon and Rectum,21041-21052,Oregon,41,2018,2018,50-54 years,50-54,Female,F,59,124195,47.5
,Colon and Rectum,21041-21052,Oregon,41,2018,2018,55-59 years,55-59,Female,F,68,139062,48.9
,Colon and Rectum,21041-21052,Oregon,41,2018,2018,60-64 years ,60-64,Female,F,75,143694,52.2
,Colon and Rectum,21041-21052,Oregon,41,2018,2018,65-69 years,65-69,Female,F,96,132617,72.4
,Colon and Rectum,21041-21052,Oregon,41,2018,2018,70-74 years,70-74,Female,F,102,102056,99.9
,Colon and Rectum,21041-21052,Oregon,41,2018,2018,75-79 years,75-79,Female,F,93,68018,136.7
,Colon and Rectum,21041-21052,Oregon,41,2018,2018,80-84 years,80-84,Female,F,88,43535,202.1
,Colon and Rectum,21041-21052,Oregon,41,2018,2018,85+ years,85+,Female,F,127,52774,240.6
,Colon and Rectum,21041-21052,Pennsylvania,42,2018,2018,30-34 years,30-34,Female,F,28,409661,6.8
,Colon and Rectum,21041-21052,Pennsylvania,42,2018,2018,35-39 years,35-39,Female,F,55,391012,14.1
,Colon and Rectum,21041-21052,Pennsylvania,42,2018,2018,40-44 years,40-44,Female,F,76,359684,21.1
,Colon and Rectum,21041-21052,Pennsylvania,42,2018,2018,45-49 years,45-49,Female,F,133,402271,33.1
,Colon and Rectum,21041-21052,Pennsylvania,42,2018,2018,50-54 years,50-54,Female,F,225,434376,51.8
,Colon and Rectum,21041-21052,Pennsylvania,42,2018,2018,55-59 years,55-59,Female,F,262,473108,55.4
,Colon and Rectum,21041-21052,Pennsylvania,42,2018,2018,60-64 years ,60-64,Female,F,306,459508,66.6
,Colon and Rectum,21041-21052,Pennsylvania,42,2018,2018,65-69 years,65-69,Female,F,381,387838,98.2
,Colon and Rectum,21041-21052,Pennsylvania,42,2018,2018,70-74 years,70-74,Female,F,391,307970,127
,Colon and Rectum,21041-21052,Pennsylvania,42,2018,2018,75-79 years,75-79,Female,F,366,227858,160.6
,Colon and Rectum,21041-21052,Pennsylvania,42,2018,2018,80-84 years,80-84,Female,F,354,167391,211.5
,Colon and Rectum,21041-21052,Pennsylvania,42,2018,2018,85+ years,85+,Female,F,518,221421,233.9
,Colon and Rectum,21041-21052,Rhode Island,44,2018,2018,50-54 years,50-54,Female,F,24,37846,63.4
,Colon and Rectum,21041-21052,Rhode Island,44,2018,2018,55-59 years,55-59,Female,F,19,40176,47.3
,Colon and Rectum,21041-21052,Rhode Island,44,2018,2018,60-64 years ,60-64,Female,F,22,37857,58.1
,Colon and Rectum,21041-21052,Rhode Island,44,2018,2018,65-69 years,65-69,Female,F,29,30455,95.2
,Colon and Rectum,21041-21052,Rhode Island,44,2018,2018,70-74 years,70-74,Female,F,30,24179,124.1
,Colon and Rectum,21041-21052,Rhode Island,44,2018,2018,75-79 years,75-79,Female,F,21,17330,121.2
,Colon and Rectum,21041-21052,Rhode Island,44,2018,2018,80-84 years,80-84,Female,F,28,12509,223.8
,Colon and Rectum,21041-21052,Rhode Island,44,2018,2018,85+ years,85+,Female,F,29,18785,154.4
,Colon and Rectum,21041-21052,South Carolina,45,2018,2018,30-34 years,30-34,Female,F,20,163017,12.3
,Colon and Rectum,21041-21052,South Carolina,45,2018,2018,35-39 years,35-39,Female,F,16,162609,9.8
,Colon and Rectum,21041-21052,South Carolina,45,2018,2018,40-44 years,40-44,Female,F,42,152139,27.6
,Colon and Rectum,21041-21052,South Carolina,45,2018,2018,45-49 years,45-49,Female,F,47,165334,28.4
,Colon and Rectum,21041-21052,South Carolina,45,2018,2018,50-54 years,50-54,Female,F,88,169945,51.8
,Colon and Rectum,21041-21052,South Carolina,45,2018,2018,55-59 years,55-59,Female,F,103,181309,56.8
,Colon and Rectum,21041-21052,South Carolina,45,2018,2018,60-64 years ,60-64,Female,F,112,179037,62.6
,Colon and Rectum,21041-21052,South Carolina,45,2018,2018,65-69 years,65-69,Female,F,161,163817,98.3
,Colon and Rectum,21041-21052,South Carolina,45,2018,2018,70-74 years,70-74,Female,F,126,132628,95
,Colon and Rectum,21041-21052,South Carolina,45,2018,2018,75-79 years,75-79,Female,F,126,89242,141.2
,Colon and Rectum,21041-21052,South Carolina,45,2018,2018,80-84 years,80-84,Female,F,108,56453,191.3
,Colon and Rectum,21041-21052,South Carolina,45,2018,2018,85+ years,85+,Female,F,91,57641,157.9
,Colon and Rectum,21041-21052,South Dakota,46,2018,2018,50-54 years,50-54,Female,F,17,24588,69.1
,Colon and Rectum,21041-21052,South Dakota,46,2018,2018,65-69 years,65-69,Female,F,21,25019,83.9
,Colon and Rectum,21041-21052,South Dakota,46,2018,2018,70-74 years,70-74,Female,F,31,17465,177.5
,Colon and Rectum,21041-21052,South Dakota,46,2018,2018,75-79 years,75-79,Female,F,17,12479,136.2
,Colon and Rectum,21041-21052,South Dakota,46,2018,2018,80-84 years,80-84,Female,F,25,9642,259.3
,Colon and Rectum,21041-21052,South Dakota,46,2018,2018,85+ years,85+,Female,F,38,13743,276.5
,Colon and Rectum,21041-21052,Tennessee,47,2018,2018,35-39 years,35-39,Female,F,29,219346,13.2
,Colon and Rectum,21041-21052,Tennessee,47,2018,2018,40-44 years,40-44,Female,F,46,207052,22.2
,Colon and Rectum,21041-21052,Tennessee,47,2018,2018,45-49 years,45-49,Female,F,69,225239,30.6
,Colon and Rectum,21041-21052,Tennessee,47,2018,2018,50-54 years,50-54,Female,F,139,225104,61.7
,Colon and Rectum,21041-21052,Tennessee,47,2018,2018,55-59 years,55-59,Female,F,128,237259,53.9
,Colon and Rectum,21041-21052,Tennessee,47,2018,2018,60-64 years ,60-64,Female,F,182,226418,80.4
,Colon and Rectum,21041-21052,Tennessee,47,2018,2018,65-69 years,65-69,Female,F,179,195797,91.4
,Colon and Rectum,21041-21052,Tennessee,47,2018,2018,70-74 years,70-74,Female,F,210,157672,133.2
,Colon and Rectum,21041-21052,Tennessee,47,2018,2018,75-79 years,75-79,Female,F,192,110776,173.3
,Colon and Rectum,21041-21052,Tennessee,47,2018,2018,80-84 years,80-84,Female,F,138,74293,185.8
,Colon and Rectum,21041-21052,Tennessee,47,2018,2018,85+ years,85+,Female,F,158,79327,199.2
,Colon and Rectum,21041-21052,Texas,48,2018,2018,20-24 years,20-24,Female,F,24,965985,2.5
,Colon and Rectum,21041-21052,Texas,48,2018,2018,25-29 years,25-29,Female,F,21,1053553,2
,Colon and Rectum,21041-21052,Texas,48,2018,2018,30-34 years,30-34,Female,F,63,1020463,6.2
,Colon and Rectum,21041-21052,Texas,48,2018,2018,35-39 years,35-39,Female,F,100,1007186,9.9
,Colon and Rectum,21041-21052,Texas,48,2018,2018,40-44 years,40-44,Female,F,169,924786,18.3
,Colon and Rectum,21041-21052,Texas,48,2018,2018,45-49 years,45-49,Female,F,298,927092,32.1
,Colon and Rectum,21041-21052,Texas,48,2018,2018,50-54 years,50-54,Female,F,478,857165,55.8
,Colon and Rectum,21041-21052,Texas,48,2018,2018,55-59 years,55-59,Female,F,537,871539,61.6
,Colon and Rectum,21041-21052,Texas,48,2018,2018,60-64 years ,60-64,Female,F,591,787728,75
,Colon and Rectum,21041-21052,Texas,48,2018,2018,65-69 years,65-69,Female,F,648,648838,99.9
,Colon and Rectum,21041-21052,Texas,48,2018,2018,70-74 years,70-74,Female,F,602,502237,119.9
,Colon and Rectum,21041-21052,Texas,48,2018,2018,75-79 years,75-79,Female,F,512,345625,148.1
,Colon and Rectum,21041-21052,Texas,48,2018,2018,80-84 years,80-84,Female,F,411,236256,174
,Colon and Rectum,21041-21052,Texas,48,2018,2018,85+ years,85+,Female,F,504,254632,197.9
,Colon and Rectum,21041-21052,Utah,49,2018,2018,40-44 years,40-44,Female,F,25,99773,25.1
,Colon and Rectum,21041-21052,Utah,49,2018,2018,45-49 years,45-49,Female,F,18,84780,21.2
,Colon and Rectum,21041-21052,Utah,49,2018,2018,50-54 years,50-54,Female,F,31,74070,41.9
,Colon and Rectum,21041-21052,Utah,49,2018,2018,55-59 years,55-59,Female,F,40,78973,50.7
,Colon and Rectum,21041-21052,Utah,49,2018,2018,60-64 years ,60-64,Female,F,39,73890,52.8
,Colon and Rectum,21041-21052,Utah,49,2018,2018,65-69 years,65-69,Female,F,46,61804,74.4
,Colon and Rectum,21041-21052,Utah,49,2018,2018,70-74 years,70-74,Female,F,49,47204,103.8
,Colon and Rectum,21041-21052,Utah,49,2018,2018,75-79 years,75-79,Female,F,29,33153,87.5
,Colon and Rectum,21041-21052,Utah,49,2018,2018,80-84 years,80-84,Female,F,24,22284,107.7
,Colon and Rectum,21041-21052,Utah,49,2018,2018,85+ years,85+,Female,F,46,22023,208.9
,Colon and Rectum,21041-21052,Vermont,50,2018,2018,65-69 years,65-69,Female,F,20,21356,93.7
,Colon and Rectum,21041-21052,Vermont,50,2018,2018,75-79 years,75-79,Female,F,22,11038,199.3
,Colon and Rectum,21041-21052,Vermont,50,2018,2018,80-84 years,80-84,Female,F,20,7316,273.4
,Colon and Rectum,21041-21052,Vermont,50,2018,2018,85+ years,85+,Female,F,22,9386,234.4
,Colon and Rectum,21041-21052,Virginia,51,2018,2018,35-39 years,35-39,Female,F,31,289397,10.7
,Colon and Rectum,21041-21052,Virginia,51,2018,2018,40-44 years,40-44,Female,F,56,264858,21.1
,Colon and Rectum,21041-21052,Virginia,51,2018,2018,45-49 years,45-49,Female,F,74,283024,26.1
,Colon and Rectum,21041-21052,Virginia,51,2018,2018,50-54 years,50-54,Female,F,136,290054,46.9
,Colon and Rectum,21041-21052,Virginia,51,2018,2018,55-59 years,55-59,Female,F,152,299679,50.7
,Colon and Rectum,21041-21052,Virginia,51,2018,2018,60-64 years ,60-64,Female,F,181,273902,66.1
,Colon and Rectum,21041-21052,Virginia,51,2018,2018,65-69 years,65-69,Female,F,201,230413,87.2
,Colon and Rectum,21041-21052,Virginia,51,2018,2018,70-74 years,70-74,Female,F,226,186534,121.2
,Colon and Rectum,21041-21052,Virginia,51,2018,2018,75-79 years,75-79,Female,F,166,130272,127.4
,Colon and Rectum,21041-21052,Virginia,51,2018,2018,80-84 years,80-84,Female,F,161,86776,185.5
,Colon and Rectum,21041-21052,Virginia,51,2018,2018,85+ years,85+,Female,F,205,98385,208.4
,Colon and Rectum,21041-21052,Washington,53,2018,2018,25-29 years,25-29,Female,F,16,282110,5.7
,Colon and Rectum,21041-21052,Washington,53,2018,2018,30-34 years,30-34,Female,F,19,273754,6.9
,Colon and Rectum,21041-21052,Washington,53,2018,2018,35-39 years,35-39,Female,F,38,262999,14.4
,Colon and Rectum,21041-21052,Washington,53,2018,2018,40-44 years,40-44,Female,F,39,230190,16.9
,Colon and Rectum,21041-21052,Washington,53,2018,2018,45-49 years,45-49,Female,F,74,234650,31.5
,Colon and Rectum,21041-21052,Washington,53,2018,2018,50-54 years,50-54,Female,F,128,229065,55.9
,Colon and Rectum,21041-21052,Washington,53,2018,2018,55-59 years,55-59,Female,F,120,248951,48.2
,Colon and Rectum,21041-21052,Washington,53,2018,2018,60-64 years ,60-64,Female,F,140,242035,57.8
,Colon and Rectum,21041-21052,Washington,53,2018,2018,65-69 years,65-69,Female,F,176,209677,83.9
,Colon and Rectum,21041-21052,Washington,53,2018,2018,70-74 years,70-74,Female,F,146,161986,90.1
,Colon and Rectum,21041-21052,Washington,53,2018,2018,75-79 years,75-79,Female,F,137,105663,129.7
,Colon and Rectum,21041-21052,Washington,53,2018,2018,80-84 years,80-84,Female,F,145,69464,208.7
,Colon and Rectum,21041-21052,Washington,53,2018,2018,85+ years,85+,Female,F,191,84363,226.4
,Colon and Rectum,21041-21052,West Virginia,54,2018,2018,40-44 years,40-44,Female,F,18,53547,33.6
,Colon and Rectum,21041-21052,West Virginia,54,2018,2018,45-49 years,45-49,Female,F,25,58029,43.1
,Colon and Rectum,21041-21052,West Virginia,54,2018,2018,50-54 years,50-54,Female,F,43,58984,72.9
,Colon and Rectum,21041-21052,West Virginia,54,2018,2018,55-59 years,55-59,Female,F,43,65470,65.7
,Colon and Rectum,21041-21052,West Virginia,54,2018,2018,60-64 years ,60-64,Female,F,63,67119,93.9
,Colon and Rectum,21041-21052,West Virginia,54,2018,2018,65-69 years,65-69,Female,F,78,62252,125.3
,Colon and Rectum,21041-21052,West Virginia,54,2018,2018,70-74 years,70-74,Female,F,68,48440,140.4
,Colon and Rectum,21041-21052,West Virginia,54,2018,2018,75-79 years,75-79,Female,F,62,34797,178.2
,Colon and Rectum,21041-21052,West Virginia,54,2018,2018,80-84 years,80-84,Female,F,53,24507,216.3
,Colon and Rectum,21041-21052,West Virginia,54,2018,2018,85+ years,85+,Female,F,70,26450,264.7
,Colon and Rectum,21041-21052,Wisconsin,55,2018,2018,35-39 years,35-39,Female,F,22,183410,12
,Colon and Rectum,21041-21052,Wisconsin,55,2018,2018,40-44 years,40-44,Female,F,38,164445,23.1
,Colon and Rectum,21041-21052,Wisconsin,55,2018,2018,45-49 years,45-49,Female,F,48,174736,27.5
,Colon and Rectum,21041-21052,Wisconsin,55,2018,2018,50-54 years,50-54,Female,F,118,192798,61.2
,Colon and Rectum,21041-21052,Wisconsin,55,2018,2018,55-59 years,55-59,Female,F,106,215288,49.2
,Colon and Rectum,21041-21052,Wisconsin,55,2018,2018,60-64 years ,60-64,Female,F,121,199931,60.5
,Colon and Rectum,21041-21052,Wisconsin,55,2018,2018,65-69 years,65-69,Female,F,119,168014,70.8
,Colon and Rectum,21041-21052,Wisconsin,55,2018,2018,70-74 years,70-74,Female,F,129,125807,102.5
,Colon and Rectum,21041-21052,Wisconsin,55,2018,2018,75-79 years,75-79,Female,F,134,91651,146.2
